OBJECTID,WSSN,SYSTEM,TYPE,APPROVAL_D,michiganWE,ShapeSTAre,ShapeSTLen,ORIG_FID,POINT_X,POINT_Y
1659,2054544,Mayfield Elementary School,Type 2 Provisional Wellhead Protection Area,12/6/2012,,2424324.848740000000000,6713.276427850000000,1658,-83.30686274870,43.08519368680
1660,2054244,Elva Lynch Elementary School,Type 2 Provisional Wellhead Protection Area,12/6/2012,,2394755.773550000000000,6816.332412240000000,1659,-83.26815319930,43.09390337340
1661,2044044,Lapeer County Press,Type 2 Provisional Wellhead Protection Area,12/6/2012,,2490861.288450000000000,6695.677344390000000,1660,-83.27657356640,43.04002026130
1662,2043244,Lapeer County Health Department,Type 2 Provisional Wellhead Protection Area,12/6/2012,,2879229.867700000000000,7366.960696030000000,1661,-83.26497631860,43.03493632540
1663,2169044,Maple Grove Elementary School,Type 2 Provisional Wellhead Protection Area,12/6/2012,,2987963.758480000000000,7417.109332180000000,1662,-83.25620532070,43.03537116250
1664,2007644,Lapeer County Ed & Tech Center,Type 2 Provisional Wellhead Protection Area,12/6/2012,,3433640.014050000000000,6930.609002850000000,1663,-83.16819005330,43.05293287740
1665,2037744,Imlay City Christian School,Type 2 Provisional Wellhead Protection Area,12/6/2012,,2935367.522660000000000,7023.969531640000000,1664,-83.07302155570,43.03133954270
1666,2038444,The Scotts Company,Type 2 Provisional Wellhead Protection Area,12/6/2012,,3598146.152140000000000,7126.433190380000000,1665,-83.01633846990,43.01502282410
1667,2083044,US Farathane,Type 2 Provisional Wellhead Protection Area,12/6/2012,,3321123.380010000000000,7865.783890890000000,1666,-83.06927150450,42.94891187810
1668,2022744,Dryden High School,Type 2 Provisional Wellhead Protection Area,12/6/2012,,3367626.677660000000000,8069.746805710000000,1667,-83.16009659220,42.94071387640
1669,2025244,Cramton Elementary School,Type 2 Provisional Wellhead Protection Area,12/6/2012,,4171531.156070000000000,8034.807972640000000,1668,-83.35859710960,43.01307939770
1670,2166044,Jim Riehl's Friendly Chrysler,Type 2 Provisional Wellhead Protection Area,12/6/2012,,3343507.618910000000000,7737.577371610000000,1669,-83.31681415520,43.00740457050
1671,2181544,Murphy Elementary School,Type 2 Provisional Wellhead Protection Area,12/6/2012,,3427285.061580000000000,8282.445470320000000,1670,-83.31223940070,42.94662498770
1672,2180344,McLaren Community Medical Center,Type 2 Provisional Wellhead Protection Area,12/6/2012,,3572919.081080000000000,9757.690396040000000,1671,-83.31073731000,42.93082300450
1673,2006674,Avoca Elementary School,Type 2 Provisional Wellhead Protection Area,12/17/2012,,1716061.253180000000000,6292.460090800000000,1672,-82.69649056350,43.06551405470
1674,2023674,Witco Manufacturing,Type 2 Provisional Wellhead Protection Area,12/17/2012,,1985234.945370000000000,6407.775880330000000,1673,-82.74924976810,43.09079925770
1675,2001474,John Ferrell Elementary School,Type 2 Provisional Wellhead Protection Area,12/17/2012,,2291269.481840000000000,6193.044815920000000,1674,-82.77380924650,42.99918689490
1676,2017050,Sacred Heart Rehabilitation,Type 2 Provisional Wellhead Protection Area,12/17/2012,,1241928.017930000000000,4879.604327770000000,1675,-82.74228150830,42.89242292960
1677,2008250,Armada High School,Type 2 Provisional Wellhead Protection Area,12/17/2012,,1625368.892980000000000,5809.735532910000000,1676,-82.87845022020,42.86043013590
1678,2008850,Armada Rubber Manufacturaing Company,Type 2 Provisional Wellhead Protection Area,12/17/2012,,1416502.468570000000000,5223.399851140000000,1677,-82.86772095640,42.85283878360
1679,2034650,St Joseph Catholic Church,Type 2 Provisional Wellhead Protection Area,12/17/2012,,1377407.502990000000000,5541.581902760000000,1678,-82.83537186610,42.86037572310
1680,2007350,St Joseph Mercy Hospital - North,Type 2 Provisional Wellhead Protection Area,12/17/2012,,5081206.144610000000000,11876.962653000000000,1679,-83.06257327390,42.87967061350
1681,2010950,Ford Proving Grounds,Type 2 Provisional Wellhead Protection Area,12/17/2012,,2782177.913950000000000,8688.349067600000000,1680,-83.09295586950,42.84158039400
1682,2007450,Romeo Rim Inc.,Type 2 Provisional Wellhead Protection Area,12/17/2012,,4385573.916670000000000,12064.881690300000000,1681,-83.04105925340,42.84616448250
1683,2030550,Romeo Rim Inc.,Type 2 Provisional Wellhead Protection Area,12/17/2012,,4558128.401270000000000,12355.627906700000000,1682,-83.03989651720,42.84519709990
1684,2030750,Romeo Expeditors Inc.,Type 2 Provisional Wellhead Protection Area,12/17/2012,,2035020.718280000000000,6054.465421860000000,1683,-82.98966464840,42.80695893150
1685,2031150,Fiddlers Cove,Type 2 Provisional Wellhead Protection Area,12/17/2012,,7972306.526800000000000,14308.786304600000000,1684,-83.04781740740,42.82516259310
1686,2010850,Adam's Corner,Type 2 Provisional Wellhead Protection Area,12/17/2012,,8357602.690140000000000,15075.853542100000000,1685,-83.05192237760,42.82221516490
1687,2031050,Sheena's Grocery Store,Type 2 Provisional Wellhead Protection Area,12/17/2012,,8952926.703740000000000,14840.069859200000000,1686,-83.04991948530,42.82171014000
1688,2027150,SKF/TCM,Type 2 Provisional Wellhead Protection Area,12/17/2012,,2200146.609560000000000,6039.457455760000000,1687,-82.98915670950,42.81562881000
1689,2036450,Takata Automotive Systems Lab,Type 2 Provisional Wellhead Protection Area,12/17/2012,,2714312.598300000000000,6418.941001580000000,1688,-82.98937864960,42.81338684930
1690,2008950,McDonalds,Type 2 Provisional Wellhead Protection Area,12/17/2012,,2472036.521060000000000,8610.118029260000000,1689,-83.02873032980,42.78323738780
1691,2020150,Romeo Professional Center,Type 2 Provisional Wellhead Protection Area,12/17/2012,,3248970.040840000000000,9102.594299370000000,1690,-83.03548391280,42.77484742370
1692,2014950,North Brook Golf Club,Type 2 Provisional Wellhead Protection Area,12/17/2012,,2792463.177250000000000,6599.113565160000000,1691,-82.90965481400,42.73525879050
1693,2004150,Crystal Springs,Type 2 Provisional Wellhead Protection Area,12/17/2012,,3072820.401430000000000,6444.477000560000000,1692,-82.76554472420,42.66699645590
1694,2035350,Automotive Systems Lab,Type 2 Provisional Wellhead Protection Area,12/17/2012,,2714312.598300000000000,6418.941001580000000,1693,-82.98937864960,42.81338684930
1695,2230463,MPD Welding,Type 2 Provisional Wellhead Protection Area,12/18/2012,,1031260.304700000000000,3720.632703770000000,1694,-83.25012532520,42.71938179100
1696,2225063,Shalom Baptist Church,Type 2 Provisional Wellhead Protection Area,12/18/2012,,1518813.863940000000000,5054.320669060000000,1695,-83.30360341510,42.71509865730
1697,2217663,"Shelton Pontiac Buick, Inc.",Type 2 Provisional Wellhead Protection Area,12/18/2012,,8102262.012480000000000,11979.747348800000000,1696,-83.15391489510,42.66513952400
1698,2271463,Sanyo Machine - North,Type 2 Provisional Wellhead Protection Area,12/18/2012,,10222373.974400000000000,12968.596107600000000,1697,-83.15706449300,42.66332301080
1699,2271563,Sanyo Machine - Soth,Type 2 Provisional Wellhead Protection Area,12/18/2012,,10639623.819000000000000,13197.620719900000000,1698,-83.15829871040,42.66286442180
1700,2001263,Essco Square,Type 2 Provisional Wellhead Protection Area,12/18/2012,,2661956.612900000000000,6209.597782960000000,1699,-83.36432351110,42.58391299340
1701,2043163,Huda School - Montessori,Type 2 Provisional Wellhead Protection Area,12/18/2012,,11784399.866300000000000,14163.729095200000000,1700,-83.32140436020,42.53944452840
1702,2141463,Absopure Water Company,Type 2 Provisional Wellhead Protection Area,12/18/2012,,5364629.299930000000000,11469.974531600000000,1701,-83.33000974760,42.51230634990
1703,2052663,Glengary Elementary School,Type 2 Provisional Wellhead Protection Area,12/18/2012,,2691417.712440000000000,6205.888152530000000,1702,-83.50079622320,42.55953534400
1704,2145063,Teddy Bear Junction,Type 2 Provisional Wellhead Protection Area,12/18/2012,,2237335.032990000000000,5740.491544700000000,1703,-83.50302377830,42.55130681390
1705,2263363,Mosaic Center,Type 2 Provisional Wellhead Protection Area,12/18/2012,,2757986.924290000000000,5965.401467510000000,1704,-83.45413421290,42.54223594710
1706,2093363,The Korex Corporation,Type 2 Provisional Wellhead Protection Area,12/18/2012,,3132401.447880000000000,6523.134844680000000,1705,-83.54471196310,42.52158309360
1707,2249963,For Little People,Type 2 Provisional Wellhead Protection Area,12/18/2012,,2568107.554560000000000,6005.481776970000000,1706,-83.53586096730,42.51782778330
1708,2228463,"Durr Ecoclean, Inc.",Type 2 Provisional Wellhead Protection Area,12/18/2012,,2340510.670170000000000,5937.301146030000000,1707,-83.54529128390,42.51445596170
1709,2224863,Kroger,Type 2 Provisional Wellhead Protection Area,12/18/2012,,1664603.159270000000000,4648.428989950000000,1708,-83.51396434880,42.52312128580
1710,2244663,Static Controls,Type 2 Provisional Wellhead Protection Area,12/18/2012,,2647219.081330000000000,6266.241516370000000,1709,-83.53693869220,42.51075697300
1711,2211963,Beck Village Plaza,Type 2 Provisional Wellhead Protection Area,12/18/2012,,1879357.384410000000000,4945.846846420000000,1710,-83.51602159910,42.51896475380
1712,2213963,MAC Valves Inc.,Type 2 Provisional Wellhead Protection Area,12/18/2012,,1941983.203490000000000,5035.685965650000000,1711,-83.51715731810,42.51809772520
1713,2049963,MAC Valves Inc.,Type 2 Provisional Wellhead Protection Area,12/18/2012,,1951408.018530000000000,5040.424120130000000,1712,-83.51818297160,42.51786217750
1714,2178263,West Pointe Center - North Well,Type 2 Provisional Wellhead Protection Area,12/18/2012,,1909175.485750000000000,5610.851914870000000,1713,-83.53749040080,42.50177801300
1715,2177463,Wixom Industrial Center,Type 2 Provisional Wellhead Protection Area,12/18/2012,,1846190.973960000000000,5687.368339110000000,1714,-83.52743041180,42.50084733270
1716,2176563,National Liquid Blasting - Building A,Type 2 Provisional Wellhead Protection Area,12/18/2012,,2163984.063160000000000,5917.241843000000000,1715,-83.51555869460,42.50019603980
1717,2258763,Valley National Gases Inc.,Type 2 Provisional Wellhead Protection Area,12/18/2012,,1864968.043470000000000,5802.804779080000000,1716,-83.52101563070,42.49663656740
1718,2213463,Little Hornbook Day School,Type 2 Provisional Wellhead Protection Area,12/18/2012,,1470321.727550000000000,5219.047484990000000,1717,-83.53282846510,42.49214982400
1719,2242763,Michigan Cat,Type 2 Provisional Wellhead Protection Area,12/18/2012,,2298497.923570000000000,7619.463276910000000,1718,-83.48602923020,42.48015045620
1720,2242863,Michigan Cat,Type 2 Provisional Wellhead Protection Area,12/18/2012,,2999647.169890000000000,7967.922428460000000,1719,-83.48676317180,42.47935562670
1721,2002663,Guernsey Farm Dairy,Type 2 Provisional Wellhead Protection Area,12/18/2012,,6843987.265380000000000,12003.658571200000000,1720,-83.49127980980,42.45545561690
1722,2230763,Milford Contry Day Child Care,Type 2 Provisional Wellhead Protection Area,12/18/2012,,1834381.888630000000000,6408.434708490000000,1721,-83.60458561700,42.56621038940
1723,2258463,Milford Office Park Building 1,Type 2 Provisional Wellhead Protection Area,6/10/2015,,2052437.781740000000000,6037.340067130000000,1722,-83.60438596100,42.55783957260
1724,2263263,Heyn Properties,Type 2 Provisional Wellhead Protection Area,6/10/2015,,1892204.025930000000000,5836.788110810000000,1723,-83.60386407630,42.55809770310
1725,2247063,A.B. Heller,Type 2 Provisional Wellhead Protection Area,12/18/2012,,1725445.274500000000000,5764.751489940000000,1724,-83.60476814130,42.55445090910
1726,2166463,Kennedy Industries,Type 2 Provisional Wellhead Protection Area,12/18/2012,,2224558.825210000000000,5395.956221160000000,1725,-83.58582299810,42.52089551500
1727,2267863,Hines Park Ford,Type 2 Provisional Wellhead Protection Area,12/18/2012,,1718770.124950000000000,5076.928239730000000,1726,-83.60598595500,42.51715448110
1728,2248763,Lyon Business Center,Type 2 Provisional Wellhead Protection Area,12/18/2012,,1798887.323740000000000,5285.252293980000000,1727,-83.59514326800,42.50512115610
1729,2271063,EloPak - North Office,Type 2 Provisional Wellhead Protection Area,12/18/2012,,1495827.878480000000000,4870.144007280000000,1728,-83.58928176340,42.50607854250
1730,2258863,D&D Allor Investments,Type 2 Provisional Wellhead Protection Area,12/18/2012,,1488460.568360000000000,4382.725456960000000,1729,-83.58130143550,42.50567292860
1731,2260163,Richard Tool,Type 2 Provisional Wellhead Protection Area,12/18/2012,,1165415.710390000000000,3958.057741800000000,1730,-83.57976857130,42.50652323710
1732,2247663,King Plaza,Type 2 Provisional Wellhead Protection Area,12/18/2012,,2698350.124150000000000,6695.344469300000000,1731,-83.63893731160,42.44791555760
1733,2246763,Learning Tree,Type 2 Provisional Wellhead Protection Area,12/18/2012,,2317958.348460000000000,6614.700762090000000,1732,-83.63421267250,42.44737461450
1734,2144463,Hour Kidz,Type 2 Provisional Wellhead Protection Area,12/18/2012,,1791856.116210000000000,5697.215185670000000,1733,-83.64044662410,42.44240817150
1735,2263763,Kroger - Lyon Creek LLC,Type 2 Provisional Wellhead Protection Area,12/18/2012,,1640346.255510000000000,5275.104909340000000,1734,-83.64123407200,42.43227619380
1736,2195763,Haas Lake Park,Type 2 Provisional Wellhead Protection Area,12/18/2012,,4336228.502010000000000,8111.047294980000000,1735,-83.57327513000,42.47399996910
1737,2244863,Walnut Creek Country Club,Type 2 Provisional Wellhead Protection Area,12/18/2012,,1315903.427290000000000,4213.002839920000000,1736,-83.56393556930,42.47098575770
1738,2149463,Brooks Elementary School,Type 2 Provisional Wellhead Protection Area,12/18/2012,,3426411.122640000000000,8764.370908420000000,1737,-83.54445265150,42.66076392210
1739,2230363,"Szott M59 Chrysler Jeep, Inc.",Type 2 Provisional Wellhead Protection Area,12/18/2012,,3624382.800340000000000,9870.149151970000000,1738,-83.53124755300,42.66050635550
1740,2024663,White Lake Township Hall,Type 2 Provisional Wellhead Protection Area,12/18/2012,,3909086.367060000000000,11086.054907600000000,1739,-83.52188159330,42.66373666040
1741,2138963,K-Mart #3723/Kroger,Type 2 Provisional Wellhead Protection Area,12/18/2012,,5072774.793750000000000,11642.745543300000000,1740,-83.51068924230,42.66179277520
1742,2138663,Skyline Building & Development,Type 2 Provisional Wellhead Protection Area,12/18/2012,,3198638.691620000000000,7516.729420520000000,1741,-83.46922368100,42.66617541000
1743,2081363,Oxbow Elementary School,Type 2 Provisional Wellhead Protection Area,12/18/2012,,3701773.327700000000000,9491.109910020000000,1742,-83.49105589080,42.65275937310
1744,2080963,Lakeland High School,Type 2 Provisional Wellhead Protection Area,12/18/2012,,1372769.908170000000000,5326.256339250000000,1743,-83.52472466640,42.62712256560
1745,2282663,Rebecca's Learning Center,Type 2 Provisional Wellhead Protection Area,12/18/2012,,2263395.992720000000000,5628.851837660000000,1744,-83.47652566360,42.60366791940
1746,2031663,Wee Friends,Type 2 Provisional Wellhead Protection Area,12/18/2012,,1349312.844550000000000,4198.963833980000000,1745,-83.45130211510,42.59343464080
1747,2068463,Bay Pointe Golf Club,Type 2 Provisional Wellhead Protection Area,12/18/2012,,1555457.952770000000000,4539.201705640000000,1746,-83.43966815280,42.58555809300
1748,2235263,Herkules Equipment Corp.,Type 2 Provisional Wellhead Protection Area,12/18/2012,,1917548.389390000000000,5525.581130020000000,1747,-83.44502161830,42.57392460640
1749,2141963,General Motors Corp.,Type 2 Provisional Wellhead Protection Area,12/18/2012,,4797525.886230000000000,9703.638891340000000,1748,-83.67026373580,42.58023856990
1750,2238263,Mystic Creek Golf Course - Clubhouse,Type 2 Provisional Wellhead Protection Area,12/18/2012,,3281572.346350000000000,9374.450092290000000,1749,-83.63720484010,42.60029746600
